,noun,adj,propn,adv,intj,cconj,sconj,adp,det,num,punct,symbol,particle,pron,abbr,TTR,avg_word_len,avr_sent_len,hapax_legomena,coref,see_pron,see_det,1st_pron,2nd_pron,3rd_pron,active_voice,passive_voice,1st_prs_verb,2nd_prs_verb,3rd_prs_verb,core_verb,verbtype_ratio,da_inf,gerund,supine,verb_particle,pres_tense,past_tense,ind_mood,cond_mood,imp_mood,quot_mood,neg_polarity,nom_case,gen_case,part_case,ill_case,ine_case,ela_case,alla_case,ade_case,abl_case,tra_case,ter_case,ess_case,abe_case,com_case,nsubj,nsubj_cop,modal,acl:relc,csubj,csubj_cop,obj,ccomp,xcomp,obl,nmod,appos,nummod,amod,advcl,voc,cop,conj,cc
2nd_prs_verb,-0.4418600841740579,-0.37083489152660704,-0.3919643548228275,0.20579405739622603,0.3132472518791871,0.13106258238178478,0.1009080541028994,-0.2863471782335214,-0.2276825395029781,-0.09396750030279503,0.48426280872660715,-0.19057354535576143,-0.24426523287799393,0.4417237639237551,-0.1342967660741918,-0.30163532867167453,-0.4931092889604591,-0.35479071594603073,-0.21764243398975774,0.5268407559974265,0.0161937859011723,-0.299354868465854,0.1641653612956311,0.7399071781419353,0.5692622481885415,0.33690547857421477,-0.21115221445944496,0.21730083930511843,1.0,-0.04970000548830748,0.024538033723782174,0.43009551770682486,-0.1357974232226682,-0.14129683274187715,0.05772836616356486,-0.2717416250148317,0.2101036847030141,-0.04529006235084875,0.4019737148619182,-0.23010359723795262,0.784659792362104,-0.16985987532201816,0.05202541041301358,-0.04959686852096559,-0.5176198439017877,0.061860867203642964,-0.09382623083134523,-0.30373615234925566,-0.0721528529183332,0.06659170608770384,0.08655995297013289,-0.015371816507630712,-0.33639223953941977,-0.13914177120995624,-0.2727193336298195,0.12921384455579818,-0.024917110194538496,0.14374387741550654,0.1736136104706387,-0.09228904857552495,-0.3283811756974268,-0.24415305340737192,-0.31877242293760016,0.02753527854066321,0.2361643034636314,0.06582347867190576,-0.13686789867870439,-0.4277400569126454,-0.2876744616776181,-0.08367120556203385,-0.3855778981993634,0.15841059716579053,-0.05553006042039171,-0.03349185456022014,-0.09306891118064643,0.13106258238178475
3rd_prs_verb,-0.019747315593407505,0.262721525702924,0.19376080287885714,-0.07037797441161514,0.1382207011449653,-0.12566240796824837,0.08054007066836762,-0.4761440400968715,0.21152932882065834,-0.37776019407184475,-0.07384881106615394,0.24815716901987095,0.3577230800389387,0.0801303143422764,-0.4332857748522812,0.29705657342398395,0.2665366696447379,-0.07960800041116631,0.30541918887281305,-0.06078263474955528,0.39125243789761993,-0.005746083396639401,-0.2780155995960275,-0.18736549324068144,0.1646095103405153,0.5565305719655151,0.04181566300782917,-0.2176286246357965,-0.04970000548830748,1.0,0.09325277646613324,-0.0501720627571237,0.029359139162409374,0.5786271967401513,0.2645090972581298,0.15257351972395697,0.19996261116545874,0.24713389301279376,0.5715385281297357,-0.13126013612504112,0.08202362243199861,0.43789431424028497,-0.24410782914402748,0.26573423016623,0.07298234055401473,-0.08683715314214918,0.3062453987083444,-0.04508566264360332,0.053046423169805734,0.15721575577587274,0.01474793414875256,0.19756837030255567,0.4757312214593958,0.26203125313321773,-0.13832979133459833,0.3439960982789887,0.42808769461769813,0.45687095079881457,0.05289307363838916,0.10749954515567506,0.2498082662475503,0.14794181437735665,0.16563122151516013,0.24263156016689505,-0.06230586309126977,0.4437670871353707,0.16854912646284995,-0.06557800800032461,0.3644103101002941,-0.3555543614349236,0.2850466873376403,0.1866933038624058,0.31262305875235397,0.017461205779542587,-0.18685159612465588,-0.12566240796824837
core_verb,-0.47313265231019946,-0.4156185771603825,-0.25104012353757943,0.454534807698885,-0.13556655058528802,-0.22983006439572432,0.1179104659836264,-0.23386872709047307,0.12731924124059643,-0.3151609712139332,0.13878251690778298,-0.04638301236374863,-0.028630692778036308,0.35766586752166524,-0.4660924804364114,-0.041314722495762596,-0.4406230737348796,-0.3364239395993199,-0.06099091909848806,0.2499400012736213,0.4422350616684008,0.08336769125878105,0.04443273580754214,0.14041692445826068,0.2462162482592318,0.5384524499250892,-0.15415626543259434,0.05854222882725005,0.024538033723782174,0.09325277646613324,1.0,-0.2287327407701224,0.3322124269516172,0.09309376119346738,0.5148499897811056,0.024403119189473486,0.2841103528176637,-0.03839047968979715,0.30529717804267975,0.09371201591798045,0.042400900009755424,-0.07247471053841358,0.35158105629983755,0.3300096678854404,-0.50051942509502,-0.14875913806787122,0.43409510291348774,-0.3043253408342345,-0.09883548934927612,0.0998468399643603,-0.2788497397069022,0.09462923542434133,-0.22395493223577106,0.04803712141918137,-0.18976592143520754,0.2893657466983093,0.03693430850055531,0.10079959004048468,0.1857441423603204,0.7545749259598445,-0.15214183738629794,0.19028050209284145,0.123683748363261,-0.04009505253481523,-0.2295391410766457,0.25145161152637613,-0.17278779685281595,-0.5164432597618801,0.02567209534857665,-0.2962919371434792,-0.3916844134307878,0.25084951992055327,0.03612372736096159,0.25479249193717307,-0.008146336010832618,-0.22983006439572423
verbtype_ratio,-0.3606287614726716,-0.33000120432502156,-0.17468321492349384,0.20268507369207056,0.47642260081018556,0.2738616789945855,-0.12032406432731445,-0.2445848998350853,-0.08555314321828333,-0.12383522212398798,0.7039534684498013,-0.2545867581628473,-0.2040747751387389,0.3010095420515508,-0.19714128549270687,-0.4054417234310458,-0.510194922386906,-0.30994378684495416,-0.22945365276061916,0.49072620402659084,0.019186220031582154,0.013626215363643461,0.3856463566189733,0.3387511759571212,0.2328617215225468,0.08111017065638013,-0.5170768401261711,0.47964706126622775,0.43009551770682486,-0.0501720627571237,-0.2287327407701224,1.0,-0.542054455207078,-0.2510885152419933,-0.3411151262227433,-0.5459730384754525,-0.0611793874248549,-0.010858105935972206,0.38875123569965303,-0.30193075667732333,0.4959889553715056,-0.11943286419765121,0.03626571004593812,0.2188786413895871,-0.33135386889684515,-0.20741298736290562,-0.30649632929601434,-0.2503539292582006,0.06282418897427341,-0.026327914812347072,0.0048126895398799534,-0.39759750460185983,-0.16452160495375168,-0.27121135419284087,-0.15159248860404378,-0.1822064228736477,0.13080192803500681,0.08969947704731368,0.4306631809893862,-0.560021797886677,-0.11051568883086871,-0.3045007498333544,-0.3977480759362481,-0.2779461157501501,0.2063200380505851,0.18050913116269096,-0.2867887681004974,-0.2791134468576731,-0.007227987637696179,-0.19459788931141336,-0.32279488119741495,-0.20189061245268208,-0.07155807567093847,0.3609968982921205,0.015203969523927495,0.27386167899458547
da_inf,0.004195351907015653,0.03805084054650652,-0.23888863058260598,0.17932208175149814,-0.07778518384977187,-0.06636452372784002,0.2018059416325116,-0.08753042452062697,-0.09935569230258258,0.050919179017723255,-0.27810717765507786,0.3280432904978486,0.23964944132834531,-0.06614078896891949,-0.003325152818209949,0.28774655751315975,0.11529722515105979,-0.007404745997834233,0.21151750489313303,-0.1227469844418137,0.11372022836646557,-0.2534565641252895,-0.1909413501592228,-0.10921707484319695,-0.07968277703950864,0.034952130315865075,0.2078930581052496,-0.3225245318600153,-0.1357974232226682,0.029359139162409374,0.3322124269516172,-0.542054455207078,1.0,0.29075066906485786,0.20366805255611464,0.16556439861029945,0.31312397754673543,-0.23559144467314003,-0.026988373239070364,0.20904276235915484,-0.21338349252855923,0.16313754590724527,0.5369655110706136,0.026121927407975913,-0.20519049414189838,0.25338548101364494,0.24259850711792869,0.007066237065485251,-0.10388998873808106,-0.22871073350846563,-0.11363645649274785,0.40495941345064224,-0.11281150461294442,0.4125297891375216,-0.002696911275657755,0.30645018222868375,-0.14868506251568525,-0.04490435369649644,-0.02831332661477711,0.5456855067620148,-0.01449619480853244,0.4708385124198837,0.4699595487022476,0.22377891698772956,-0.053718303243564636,0.18430843388430437,-0.0590777982746233,-0.12789920271368588,-0.034369160759812584,0.09480709152949895,-0.06847506760162249,0.29243197439023316,0.1554441587899712,0.008213044220009832,0.06730410165154642,-0.06636452372784002
gerund,0.2165394173225593,0.1539230975099737,-0.1514083597751061,-0.27180423997190517,0.1546154945407158,-0.017178110877055452,0.07530544998509714,-0.10915709276326369,0.24849641778761394,-0.08937145923013705,-0.1672292685268002,0.36147312687361005,0.5149996678377453,0.04754295431991145,-0.181174588202272,0.20345139589932273,0.24666376194686648,-0.020862915754000632,0.0848549560820327,-0.16706997913034963,0.47079516374642055,0.0836399366197832,-0.24055255390767621,-0.08033370180900165,-0.07736137399211152,0.2443620948103397,0.2783278869089815,-0.25575689551882813,-0.14129683274187715,0.5786271967401513,0.09309376119346738,-0.2510885152419933,0.29075066906485786,1.0,0.28323303483027623,0.09821438795173154,0.3454674968470467,-0.06006835241284212,0.33299174660390435,0.0781023523192945,0.07719622171297807,0.7142887461258224,0.04709186640227677,0.022063698906008667,0.026051761946477393,0.4356392050440878,0.2521334068527649,0.3402927587822005,-0.05379888307379512,-0.01560642879186205,0.04391781564722102,0.34356410497562584,0.20923812466924208,0.5709257417843996,0.11597247842406914,0.22684366964806685,0.27154190368189624,0.1112982571358299,0.10989472849997725,0.21531913538630407,0.3063341617225239,0.3817380633835482,0.387438354706623,0.6241676860816124,0.0019119451674928874,0.4558586946067,0.04639762715590565,0.009526274924978581,0.29948095448942214,0.015355587618241254,0.14564794210133764,0.45433976866876696,0.524872927096656,0.09344662031352013,-0.10292224793670718,-0.017178110877055477
supine,-0.2866964871151654,-0.32162848080600276,-0.12773019286383733,-0.0684310211590141,-0.13240829921398914,-0.2285289598433036,0.40072660508753133,-0.27992566011216463,-0.00866171226349569,-0.2970361262094723,0.032633138692795036,-0.21121033194827815,-0.082294762172934,0.3776864306779814,-0.32723077766800457,-0.07581111565446483,-0.18963559298802313,-0.06795938810176119,-0.1512529640062971,0.23463288972856783,0.13862526507730902,0.15165598427266974,0.14495312007951572,0.04573741779091672,0.19088311975639344,0.6201407837969208,0.012320944813390446,-0.04923263414017576,0.05772836616356486,0.2645090972581298,0.5148499897811056,-0.3411151262227433,0.20366805255611464,0.28323303483027623,1.0,-0.024427936122822597,0.16508412886741194,0.08119338481341391,0.31066207817798014,0.2143066634644477,0.026782587120776042,-0.12551716536065408,0.09928015070852275,0.17519912311140795,-0.28065092334706415,0.14263750254007446,0.8965612967913811,-0.295183210198184,-0.26828261552545607,0.2598592552201477,-0.2514266752697066,0.23750289320120654,-0.20373041640083997,0.03897394209788633,-0.22527502132155364,0.0496623059578565,0.07284916255455279,0.5314750779925768,-0.1861670157737143,0.6119242807812395,0.2784313873941929,0.11429757133213585,-0.010835105259925969,0.20182521393010575,-0.013427589336672494,0.016739291874597745,0.054933689530247354,-0.29226072734931835,-0.04918373342273625,-0.23735324990933498,-0.23470571954342334,0.4507934865760307,-0.03427875091964554,-0.230836359555761,-0.2540596479614981,-0.22852895984330365
verb_particle,0.4356031523951641,0.6742536278401122,0.3668020006133804,-0.26127072927689104,0.11289636460983556,-0.3226637239615185,-0.1823820593802502,0.2288481673518856,-0.010510911778973071,0.17609505487021637,-0.4565017419474583,0.5545160727846609,0.5661564955915814,-0.30968561714982523,0.22410855297295648,0.4372077055821001,0.6030995312895933,0.3558612173772572,0.33606219598137443,-0.3455371631514716,-0.06744514218570533,0.01795914570496126,-0.2616287134868749,-0.18949160938570236,0.18501827002923893,-0.00847591228473061,0.7902715764671077,-0.21333511974314032,-0.2717416250148317,0.15257351972395697,0.024403119189473486,-0.5459730384754525,0.16556439861029945,0.09821438795173154,-0.024427936122822597,1.0,0.10989792730576255,0.27625595884883397,-0.3194261945945614,0.17486295899584461,-0.11444859477063167,0.3745279931178071,-0.242536944987015,-0.2798367274855932,0.44315142592153706,-0.06064743240458678,-0.022408822260517353,0.226712696635369,0.6421251479374911,-0.04475701754274182,0.21732723135429702,0.7175606941505942,0.49114253393624124,0.4135708808800857,0.12312390407683768,0.42525427436707663,0.16360608789924605,-0.03163916162631797,-0.5073651042035973,0.3423186611624191,0.2197741718978811,0.19218260033166304,0.5734483763629372,0.36025464929466,-0.4252590226578979,-0.265674360546118,0.5911524255980019,0.3471183998097128,0.3032210598890732,0.1563061731837746,0.3802462613715665,-0.18053229720951938,0.4719184131708419,-0.3445858458872151,-0.11018938814908674,-0.3226637239615184
pres_tense,-0.06143230380692682,0.02692976093981935,-0.3423951008270306,0.015781019431510564,-0.04649031096181566,0.07970696146947508,0.2312756153590168,-0.37676316984681546,0.03976654431948814,-0.3081129508652903,0.2639036944288406,0.1444485185419485,0.27334762597176127,0.19766664456387428,-0.20755577084662172,-0.15639967152656642,0.001890925758728078,-0.2481963830443989,-0.16772230649097672,0.08174445364465929,0.46228527698764094,-0.15200708907562085,-0.3222855696027111,0.0698612327248867,0.26990055366330207,0.274921262934126,0.1726511330817811,-0.2510097024356364,0.2101036847030141,0.19996261116545874,0.2841103528176637,-0.0611793874248549,0.31312397754673543,0.3454674968470467,0.16508412886741194,0.10989792730576255,1.0,-0.718507025345841,0.26233185748243487,0.2161975735805185,0.07942507637667791,0.35149660409954675,0.37664560455340584,0.28839615234799765,-0.27216728469626783,0.15580709566865758,0.03525974762056322,0.08931910572651104,-0.05198688585020369,-0.2685851858591624,-0.17017856688519092,0.384323679973977,-0.001576303899503495,0.303245755488944,-0.15860615729318425,0.4532827713830194,0.3271862364875095,0.046719601374008164,0.3277233682970489,0.29063693885375064,0.013215467915503246,0.13991789077179023,0.08151274690220767,0.3378913536237065,0.18254462718809206,0.13248563909805403,-0.3314056617194896,-0.22675978562499854,0.08499461686511603,-0.2530543395931307,-0.2382324870579671,0.33603125689578456,0.27382978375317224,0.2815422000598077,-0.0074671413969996485,0.07970696146947501
past_tense,-0.09937643919500846,0.06296871354468785,0.31825930766453214,-0.022353632993696873,0.2619961733703085,-0.2501359304468192,-0.18091494753004606,0.1111297260240375,0.03942004375175713,0.05488031182316589,-0.2426648990798782,0.03476826379202171,-0.02329981659371504,0.09966403560441241,-0.14271908877935122,0.3221296967839716,0.03810981147531191,0.09055850186688646,0.3027014917454691,0.10733375244126946,-0.2147021484295835,0.044559605497269464,0.36328606110147404,0.030759670587364705,0.13732322012227924,0.3036443297972495,0.09301351445729303,0.4010261053060198,-0.04529006235084875,0.24713389301279376,-0.03839047968979715,-0.010858105935972206,-0.23559144467314003,-0.06006835241284212,0.08119338481341391,0.27625595884883397,-0.718507025345841,1.0,0.19002304415268217,-0.2362573513172915,0.16941769724319086,-0.08137645747940037,-0.5055277787175131,-0.2663937952071223,0.14482209480642264,-0.2303066188410833,0.15018185333948536,-0.2447577535836914,0.2835260872218626,0.5119893083560803,0.22231267923751308,0.005856703996238201,0.2802135107507255,-0.09236964698861182,-0.0750549855534713,-0.11941137258838766,-0.046852788782373506,0.31236695487733157,-0.49072252819521656,0.0011910771884688167,0.222407702796547,-0.060719181171638714,0.08488908457516858,0.00141545261876963,-0.3140421767698072,0.06905010968834327,0.6550858892570803,-0.007827812132509646,0.04090033675425889,0.0054041287501795186,0.202079580087759,-0.2517638874176385,-0.023393737922077933,-0.43990442045587513,-0.19764072055481813,-0.2501359304468192
ind_mood,-0.5892576135968272,-0.4209772750570786,-0.23630027784060112,0.2562930225824893,0.18311676844137342,0.105829222551103,0.10876784680002438,-0.5849881975416236,0.17639844758200093,-0.5509831409456883,0.3827746187993708,-0.16121006238346083,-0.05628518939178779,0.6414614299488114,-0.7021209827203426,-0.02390585347577588,-0.4313725294352251,-0.5674506228192192,0.03635594295301216,0.5111909118973509,0.4172135090304564,-0.12508648551501572,0.29637925644174995,0.26136906047219927,0.358127873358545,0.8120679895317299,-0.35454835918563304,0.4035152008559009,0.4019737148619182,0.5715385281297357,0.30529717804267975,0.38875123569965303,-0.026988373239070364,0.33299174660390435,0.31066207817798014,-0.3194261945945614,0.26233185748243487,0.19002304415268217,1.0,-0.4245011719581235,0.3795829573179233,0.11171657520246288,0.06462203730741778,0.3370903079786881,-0.4766349001271213,-0.15176382004123617,0.2380686059952342,-0.42557561969708885,-0.19707534587019665,0.36700803098141155,-0.07630658626205217,-0.12074206627217425,0.09370163701655722,0.0002250707445371127,-0.4789210060491229,0.16173323717940064,0.30099724702062397,0.5464205994148762,0.24345190453274454,0.10984547014375928,0.23516950637457656,0.03952645393247892,-0.19476938307981706,0.09024205334844741,0.19382679178483855,0.5889534980000434,-0.07164009404586258,-0.5721601205892912,0.016489246393201214,-0.5355598168306827,-0.308436300693496,0.2276146249561885,-0.0036493505290516883,0.1512423255926862,-0.12017529136300643,0.10582922255110297
cond_mood,0.21281081374679137,0.11884050754133949,-0.1796961289982719,-0.1619400185569459,-0.07499833321845509,-0.3365929143722392,0.510274631067372,0.2155293492070487,-0.1524073457773789,0.22739157883555233,-0.17372527909604815,0.05636925076380993,0.12756106132194112,-0.10639981769440582,0.11802684340225586,-0.034950162775954356,0.1376917147697237,0.35609512343744454,-0.09990661335345388,-0.14683693850261217,0.05249506221018295,0.025010235674742556,-0.27584226180820104,-0.2172720396213487,0.08251223733650263,-0.08215010054321535,0.2385436812111224,-0.2415142060910072,-0.23010359723795262,-0.13126013612504112,0.09371201591798045,-0.30193075667732333,0.20904276235915484,0.0781023523192945,0.2143066634644477,0.17486295899584461,0.2161975735805185,-0.2362573513172915,-0.4245011719581235,1.0,-0.22286021473717665,0.05339870587850997,0.07123347248512904,-0.17999750155350633,-0.0362353108383979,0.35418593144409194,0.2353381801786005,0.11794114712929392,0.01935689168394311,-0.09403510083310224,-0.003197691159456487,0.3557883711945686,-0.23926137628950997,0.10802340459105497,0.39678601551383696,0.04301996084906344,0.014604113945407894,-0.0457029097942649,-0.16396391693395537,0.18160807421343703,-0.08945019101119084,0.008695900395265686,0.01891264205512194,0.31697656298267385,-0.16846019880564045,-0.2432955870618014,0.12434784707392708,0.0162979712728602,0.040580284891458804,0.28870998501439216,0.052457948210632516,0.27057398302216046,0.060482395479105375,-0.23163431355651454,-0.28714466269516303,-0.3365929143722392
imp_mood,-0.2824012043613889,-0.26172918224632963,-0.17037254198405222,-0.03593109656846661,0.6539461807497793,-0.05257842592098536,-0.04056759302531456,-0.1728281818269747,-0.12532872829017064,0.03082513178380785,0.48303502668382653,0.03495855225002105,0.030192328019571127,0.3428958169815717,-0.09880313972738466,-0.2740227950768498,-0.34760111960527273,-0.1919527686629366,-0.16501574697947652,0.47941485698016667,0.03720213658712284,-0.11563285473993863,0.23411957372628642,0.5830874466491385,0.5466147977558062,0.34522881146038775,-0.10011793065773286,0.27095309372394893,0.784659792362104,0.08202362243199861,0.042400900009755424,0.4959889553715056,-0.21338349252855923,0.07719622171297807,0.026782587120776042,-0.11444859477063167,0.07942507637667791,0.16941769724319086,0.3795829573179233,-0.22286021473717665,1.0,0.08536583248076547,-0.06371645889923891,-0.04391186281131288,-0.3687107308020034,0.07858904585167975,-0.06393297310162217,-0.0932804719699797,0.1273068908947586,0.06920682827752021,0.1080019569490092,0.07425854701608135,-0.1378460188752132,0.0738371562349728,-0.0966328543333585,0.2127508747520698,0.046806111891567775,0.1889982349256033,0.05438117902804195,-0.02906478632202535,-0.1968059859222085,-0.08886520242763525,-0.05053769164202257,0.19505158722603477,-0.059979083371278205,0.15847058353816676,0.012734857460416742,-0.25971179614713286,-0.0915277677437574,0.020525503636671424,-0.339299370314264,0.1286941475918363,0.296404883920788,-0.03563481296553427,-0.11636334511992674,-0.05257842592098532
quot_mood,0.46210050215943765,0.3405459456860745,0.09963786438453137,-0.316148167454175,0.37217494042606464,-0.10713851808517819,-0.04763809857587896,0.14564309736893472,0.2647161019023874,0.20107252266991113,-0.30005805924557666,0.5693102585353779,0.8672366513215763,-0.12332872023719522,0.10455563082033414,0.4260395761288169,0.4151964465714022,0.13971174252515692,0.2619712981345494,-0.2623149596728238,0.47645189288943646,0.09173652944312902,-0.28577758249858093,-0.10984534845780383,0.08215856429088535,-0.024237572019106018,0.44809470202903556,-0.25866443432133224,-0.16985987532201816,0.43789431424028497,-0.07247471053841358,-0.11943286419765121,0.16313754590724527,0.7142887461258224,-0.12551716536065408,0.3745279931178071,0.35149660409954675,-0.08137645747940037,0.11171657520246288,0.05339870587850997,0.08536583248076547,1.0,0.020602837483902306,-0.09907456172214309,0.2487663811345406,0.353552255822164,-0.06596518747822315,0.5163689073552707,0.3312427568599193,-0.2732279575898037,0.47900505010704053,0.44084359608984874,0.5173796130898342,0.677870237900705,0.3400325364360815,0.5668253325323988,0.47915647184537624,-0.05235745132243291,0.08183928276969739,0.10650940611963614,0.29258770307368603,0.3613880771221554,0.47876945775844687,0.6212425240301537,-0.27772378168342626,0.47831607069786414,0.20429995883301658,0.3087209885953974,0.4416023135731324,0.253536905227356,0.24326317494442176,0.2593774242385209,0.8151474377404081,0.1238545242006923,-0.12706276764677166,-0.10713851808517814
neg_polarity,-0.010319638872967125,-0.27874710866637054,-0.470867821853522,0.2575499802209047,-0.09093349335168346,0.11671696459651555,0.10297628720821718,-0.12870241628736417,0.09845517288090913,-0.013086376880839723,0.1969990227923365,0.034466246056730925,0.10852329551423735,-0.11608514498982918,-0.05687798370461295,0.02516374226969596,-0.2443472977949371,-0.16315455838319784,0.07180327049140008,-0.11136117149022479,0.10018157863137572,0.13883496068614204,-0.13010518536082347,0.183893920607345,-0.11594711871896578,-0.05793478882895542,-0.12568030108845182,-0.2854135692684574,0.05202541041301358,-0.24410782914402748,0.35158105629983755,0.03626571004593812,0.5369655110706136,0.04709186640227677,0.09928015070852275,-0.242536944987015,0.37664560455340584,-0.5055277787175131,0.06462203730741778,0.07123347248512904,-0.06371645889923891,0.020602837483902306,1.0,0.45436842340257716,-0.4470977277574394,0.02414390950139137,0.10850958510792012,-0.06857453013495289,-0.06895557301666025,-0.36510907442670376,-0.1840104615807015,0.04717257801479016,-0.38971040620153985,0.3926601889187764,0.043780799876866824,0.12848553865385653,-0.09350104952830747,-0.15031775229796424,0.4674970842550485,0.4088916760997638,-0.21686836003049867,0.3209781365508703,0.14934332536715533,-0.12433122927140201,0.06497503229905287,0.10431600609704776,-0.41743718287908355,-0.25278127321069654,-0.0031067384974144373,-0.005868301723582709,-0.3418832103072747,0.3016784581018726,0.11766440638753838,0.5010707454793084,0.14160050112061306,0.11671696459651551
nom_case,-0.26754474548195867,-0.17193677649558498,-0.1666908611791944,0.3357127362947309,-0.0281871150818479,0.29962940423550777,-0.12798099389892947,-0.6442865436119848,0.38576727191709775,-0.6374779753380633,0.44539405587832664,-0.26627198667907404,-0.1350952836414856,0.0375884080473287,-0.37377343395901685,-0.1832249538635068,-0.2038324130199393,-0.4669833845723429,0.05043370549693684,0.04269841020381128,0.24736833703714753,0.3028711631686907,0.02820647388191149,-0.009751100966228015,-0.2803442067727279,0.29080040126424456,-0.3827251269099011,-0.22074323747096264,-0.04959686852096559,0.26573423016623,0.3300096678854404,0.2188786413895871,0.026121927407975913,0.022063698906008667,0.17519912311140795,-0.2798367274855932,0.28839615234799765,-0.2663937952071223,0.3370903079786881,-0.17999750155350633,-0.04391186281131288,-0.09907456172214309,0.45436842340257716,1.0,-0.4221114352345459,-0.4347142324652013,0.18704661474501885,-0.14460066076416092,-0.1898642734767481,-0.3533096576619889,-0.41283208231404733,-0.33120198804282164,-0.07158988396939854,0.045858405355216535,-0.3217459006652078,-0.014949457513228463,0.308980629035726,0.2509292382995995,0.5343987775929248,0.22226177204782027,-0.20538341127234455,-0.03175446414943681,-0.20567905071347328,-0.3605538169386945,0.2624824940646004,0.2186343559480613,-0.5880058936086966,-0.40746507597307735,0.1976531929750376,-0.6546054337444602,-0.16987423744747981,-0.11334887641275748,-0.10685505442923147,0.582947907999961,0.31004848532033336,0.29962940423550777
gen_case,0.6842006428355909,0.5954917268837244,0.7899267279982762,-0.5974362600288282,-0.14265096935052213,-0.20799260902902203,-0.18922780735320285,0.5055950371706538,-0.012094986054660837,0.32078765811398524,-0.6532136226404001,0.4126990670113813,0.3612552488681159,-0.5047098822913404,0.5461121033902642,0.38113439487766226,0.8001689882693798,0.6204419167884411,0.2523313205769665,-0.5216314860545566,-0.3176153741446302,0.07618663403304145,-0.29628933270392355,-0.43539541106182733,-0.15908577370702087,-0.48081576158259254,0.4137243357549336,-0.2526938576451662,-0.5176198439017877,0.07298234055401473,-0.50051942509502,-0.33135386889684515,-0.20519049414189838,0.026051761946477393,-0.28065092334706415,0.44315142592153706,-0.27216728469626783,0.14482209480642264,-0.4766349001271213,-0.0362353108383979,-0.3687107308020034,0.2487663811345406,-0.4470977277574394,-0.4221114352345459,1.0,-0.0028631637002838354,-0.2109626023084218,0.4858797065980429,0.25825512295841185,0.10417312092627262,0.20757241691179618,0.106637616134939,0.5561433409344554,0.1292156087003967,0.30750115044788706,0.005615124387850311,-0.030511927763165015,-0.129287323456525,-0.4185074038647194,-0.23746421401756249,0.3307169769142682,0.062097474238712064,0.25321864349097195,0.19724960954602716,-0.2908171240448852,-0.292947661933769,0.4088466953798203,0.9058582617272126,0.19089482788648585,0.34581351189440607,0.6002975939474605,-0.07399100783904336,0.26497974697442017,-0.34962941120948443,-0.0907476511082219,-0.20799260902902209
part_case,0.31970538923244557,-0.007703315318982709,-0.23482275807856634,-0.3511578968306,0.006731132931050778,0.10028517560363952,0.2834276591339019,0.2708992005871505,-0.1034290968693215,0.3702362976792802,-0.21503858937819623,0.025751546272635477,0.2290960141028577,-0.11377416863204788,0.27849963117754617,0.15889167491977133,0.16832569613631884,0.07401450641914303,-0.04270645191020262,-0.18921351212217058,0.028759757277525992,-0.0010554934110783326,-0.2710866190447811,-0.002827288404483351,0.056344159205403706,-0.1271873197344094,0.14251048177021663,-0.11595370011065666,0.061860867203642964,-0.08683715314214918,-0.14875913806787122,-0.20741298736290562,0.25338548101364494,0.4356392050440878,0.14263750254007446,-0.06064743240458678,0.15580709566865758,-0.2303066188410833,-0.15176382004123617,0.35418593144409194,0.07858904585167975,0.353552255822164,0.02414390950139137,-0.4347142324652013,-0.0028631637002838354,1.0,0.08809027303035166,0.18784700111734454,-0.1472079462562436,-0.0840143382591491,0.25487096938256626,0.26962094332648356,-0.09904295527680688,0.33969811364193336,0.20030426772101212,0.11711246231821158,0.016599832813813286,-0.25580328330705454,-0.13528272060189517,-0.05010357336976089,0.04009693031750227,0.1910247895416258,0.20812163007319295,0.6441204767158307,0.12983094540310142,0.013694627695952928,0.07057855076202048,0.16974280562409305,-0.13005520785229505,0.4413804429060191,0.04866574591745448,0.4318863810478217,0.20238180981579534,-0.2320123475357196,-0.06740258093082818,0.1002851756036395
ill_case,-0.2619380962938741,-0.2864243208041137,-0.04322044134996408,-0.010481277541572737,-0.06025572996979595,-0.289116356295562,0.5134419238958314,-0.30969478826244784,-0.022465498069480994,-0.18789116128990002,-0.08298799320721277,-0.13931708729552467,-0.013846514350655719,0.3458956217440877,-0.30146595810625126,0.02718495326645793,-0.11144651621322255,0.09699937430389989,-0.07717624215608615,0.23105135683081518,0.23228845334707512,0.07347709301225278,0.19528059042460633,-0.03332608101659364,0.11292547218008978,0.4914995965877313,0.04732099829854563,-0.132624509509284,-0.09382623083134523,0.3062453987083444,0.43409510291348774,-0.30649632929601434,0.24259850711792869,0.2521334068527649,0.8965612967913811,-0.022408822260517353,0.03525974762056322,0.15018185333948536,0.2380686059952342,0.2353381801786005,-0.06393297310162217,-0.06596518747822315,0.10850958510792012,0.18704661474501885,-0.2109626023084218,0.08809027303035166,1.0,-0.40277100093803764,-0.1879822363544025,0.14678240131535172,-0.22156185862969102,0.187928396622759,-0.051302624593632114,0.08494312274252354,-0.12748672166381175,-0.04043355800121557,0.056024883732715004,0.6163682046186111,-0.2501893921103167,0.5830448889726694,0.3048134879773584,0.16786752419988668,0.07469088197187104,0.1905306419499244,-0.14164727118722029,0.08852192850005289,0.04224144790631145,-0.21353025745083556,-0.028069856151706863,-0.16066253935708563,-0.19369489943062473,0.38453774518057476,0.030679264462913237,-0.2655452122677251,-0.3566835722565086,-0.289116356295562
